,布絏,ら戳,Θユ计,Θユ肂,秨絃基,程蔼基,程基,Μ絃基,害禴基畉,Θユ掸计
296,2303,2019/12/17 00:00,96263795,1630601017,16.85,17.05,16.7,17,0.35,16307
297,2303,2019/12/18 00:00,73543943,1236158680,16.9,16.95,16.7,16.8,-0.2,14959
298,2303,2019/12/19 00:00,57550348,956550284,16.8,16.8,16.45,16.7,-0.1,7788
299,2303,2019/12/20 00:00,47379813,789487914,16.75,16.8,16.55,16.7,0,5822
300,2303,2019/12/23 00:00,30998466,514237539,16.7,16.7,16.5,16.55,-0.15,4863
301,2303,2019/12/24 00:00,25642208,425794630,16.6,16.7,16.5,16.55,0,5016
302,2303,2019/12/25 00:00,19272385,320328835,16.6,16.75,16.55,16.65,0.1,4818
303,2303,2019/12/26 00:00,26143849,431298141,16.65,16.65,16.4,16.55,-0.1,5315
304,2303,2019/12/27 00:00,31725795,528517252,16.6,16.75,16.55,16.7,0.15,4990
305,2303,2019/12/30 00:00,46454365,767499989,16.65,16.7,16.45,16.55,-0.15,5060
306,2303,2019/12/31 00:00,30478470,503012569,16.5,16.6,16.4,16.45,-0.1,4598
307,2303,2020/1/2 00:00,32937461,544863192,16.45,16.65,16.4,16.55,0.1,5382
308,2303,2020/1/3 00:00,48588354,792990409,16.55,16.55,16.15,16.3,-0.25,9541
309,2303,2020/1/6 00:00,44790472,719002202,16.05,16.15,15.95,16.05,-0.25,5041
310,2303,2020/1/7 00:00,39718117,633334895,16.05,16.15,15.8,16,-0.05,7401
311,2303,2020/1/8 00:00,60494690,954618728,15.85,15.9,15.65,15.75,-0.25,9368
312,2303,2020/1/9 00:00,43816080,704460863,15.85,16.15,15.85,16.05,0.3,7346
313,2303,2020/1/10 00:00,32386886,521334693,16.2,16.25,15.85,16.15,0.1,5239
314,2303,2020/1/13 00:00,23989283,386198437,16.15,16.2,16.05,16.05,-0.1,4260
315,2303,2020/1/14 00:00,61290528,997160931,16.1,16.4,16.05,16.25,0.2,9826
316,2303,2020/1/15 00:00,36473736,592044792,16.3,16.4,16.1,16.15,-0.1,7113
317,2303,2020/1/16 00:00,27867646,447303962,16.2,16.2,16,16.15,0,5258
318,2303,2020/1/17 00:00,28877214,462551691,16.15,16.15,15.95,16,-0.15,4528
319,2303,2020/1/20 00:00,31117744,498489704,15.85,16.15,15.85,16.05,0.05,5326
320,2303,2020/1/30 00:00,137855301,2092322215,15.5,15.55,14.95,15.1,-0.95,15447
321,2303,2020/1/31 00:00,68549345,1027195504,15.05,15.2,14.8,14.9,-0.2,8733
322,2303,2020/2/3 00:00,75652825,1102172270,14.45,15,14.15,15,0.1,8488
323,2303,2020/2/4 00:00,70790085,1072651052,15,15.3,14.9,15.2,0.2,8638
324,2303,2020/2/5 00:00,77032246,1194091132,15.25,15.7,15.25,15.5,0.3,12981
325,2303,2020/2/6 00:00,157712052,2541901176,15.8,16.35,15.75,16.25,0.75,15950
326,2303,2020/2/7 00:00,80109163,1308858525,16.2,16.5,16.15,16.35,0.1,11177
327,2303,2020/2/10 00:00,44206055,722024768,16.15,16.55,16,16.4,0.05,8851
328,2303,2020/2/11 00:00,84802688,1418808521,16.55,16.9,16.5,16.7,0.3,10797
329,2303,2020/2/12 00:00,79548774,1338051389,16.65,16.95,16.6,16.9,0.2,13223
330,2303,2020/2/13 00:00,73179317,1236884767,17,17.15,16.65,16.85,-0.05,12391
331,2303,2020/2/14 00:00,43506095,721482510,16.6,16.7,16.5,16.5,-0.35,7526
332,2303,2020/2/17 00:00,40030219,658937270,16.5,16.55,16.35,16.4,-0.1,5838
333,2303,2020/2/18 00:00,44154247,716631239,16.4,16.4,16.1,16.15,-0.25,9586
334,2303,2020/2/19 00:00,30092840,485861725,16.1,16.25,16.05,16.1,-0.05,8092
335,2303,2020/2/20 00:00,43133196,701982634,16.25,16.5,16.1,16.3,0.2,7680
336,2303,2020/2/21 00:00,26572971,427649593,16.15,16.25,16,16.05,-0.25,4843
337,2303,2020/2/24 00:00,48434882,767932178,15.9,15.95,15.8,15.8,-0.25,7108
338,2303,2020/2/25 00:00,39151580,621216044,15.6,16.1,15.6,15.9,0.1,6304
339,2303,2020/2/26 00:00,47662845,745786422,15.6,15.75,15.6,15.6,-0.3,7489
340,2303,2020/2/27 00:00,81289042,1252448733,15.6,15.75,15.25,15.3,-0.3,10525
341,2303,2020/3/2 00:00,99628541,1518118939,14.95,15.45,14.95,15.25,-0.05,8617
342,2303,2020/3/3 00:00,88570177,1374038766,15.55,15.75,15.35,15.5,0.25,12722
343,2303,2020/3/4 00:00,85641276,1347967339,15.5,16,15.5,15.8,0.3,8937
344,2303,2020/3/5 00:00,59085885,937378460,16,16.05,15.7,15.7,-0.1,11445
345,2303,2020/3/6 00:00,72732487,1125902964,15.55,15.6,15.4,15.45,-0.25,10057
346,2303,2020/3/9 00:00,82969389,1248213166,15.15,15.15,14.95,15.05,-0.4,11252
347,2303,2020/3/10 00:00,82904523,1240800754,14.95,15.25,14.8,14.95,-0.1,12083
348,2303,2020/3/11 00:00,55553147,829658907,15,15.05,14.8,14.8,-0.15,9782
349,2303,2020/3/12 00:00,138258958,1967829036,14.6,14.65,13.85,14.35,-0.45,14585
350,2303,2020/3/13 00:00,211904177,2932821828,13.7,14.3,13.65,14.05,-0.3,18705
351,2303,2020/3/16 00:00,81036386,1125189057,14,14.1,13.75,13.9,-0.15,9086
352,2303,2020/3/17 00:00,147402414,2032173969,13.75,14,13.65,13.75,-0.15,12799
353,2303,2020/3/18 00:00,90628139,1253166496,13.8,14,13.75,13.8,0.05,11308
354,2303,2020/3/19 00:00,176799652,2380210214,13.75,13.8,13.1,13.7,-0.1,15451
355,2303,2020/3/20 00:00,158070287,2209400322,13.8,14.4,13.8,13.85,0.15,21336
356,2303,2020/3/23 00:00,59406609,812761253,13.55,13.85,13.5,13.75,-0.1,9419
357,2303,2020/3/24 00:00,114641252,1595333608,14.05,14.15,13.8,13.85,0.1,14109
358,2303,2020/3/25 00:00,187932889,2663715374,14.05,14.35,13.95,14.1,0.25,17998
359,2303,2020/3/26 00:00,74645046,1051092068,14.15,14.2,13.95,14.1,0,6759
360,2303,2020/3/27 00:00,59235321,835651344,14.35,14.35,13.9,14,-0.1,8450
361,2303,2020/3/30 00:00,38765524,537712678,13.85,13.95,13.75,13.95,-0.05,3860
362,2303,2020/3/31 00:00,79000889,1099709559,14.35,14.35,13.65,13.65,-0.3,7970
363,2303,2020/4/1 00:00,48954990,673209888,13.85,13.85,13.65,13.8,0.15,6157
364,2303,2020/4/6 00:00,75417890,1053322856,13.95,14.1,13.8,14.1,0.3,7578
365,2303,2020/4/7 00:00,112835791,1591981089,14.25,14.3,13.95,14.15,0.05,8442
366,2303,2020/4/8 00:00,70020325,994587911,14.15,14.3,14.1,14.2,0.05,9495
367,2303,2020/4/9 00:00,40473210,576200202,14.3,14.4,14.1,14.2,0,6537
368,2303,2020/4/10 00:00,23315732,331496847,14.25,14.3,14.15,14.3,0.1,3591
369,2303,2020/4/13 00:00,94375364,1389318115,14.45,15.1,14.4,14.8,0.5,15717
370,2303,2020/4/14 00:00,70873919,1062777698,15.05,15.15,14.85,15.15,0.35,11462
371,2303,2020/4/15 00:00,76800916,1153667281,15.15,15.2,14.9,15.1,-0.05,18035
372,2303,2020/4/16 00:00,55714536,831927500,14.85,15.1,14.8,14.9,-0.2,9618
373,2303,2020/4/17 00:00,102841345,1562964125,15.2,15.45,15,15.05,0.15,16568
374,2303,2020/4/20 00:00,46983290,708535630,15.1,15.2,14.95,15.15,0.1,7932
375,2303,2020/4/21 00:00,74235734,1116229862,15.1,15.35,14.8,14.8,-0.35,12580
376,2303,2020/4/22 00:00,51801119,779263200,14.8,15.2,14.75,15.2,0.4,9379
377,2303,2020/4/23 00:00,157791012,2480411932,15.45,16,15.4,15.8,0.6,24322
378,2303,2020/4/24 00:00,104062670,1660996497,15.9,16.1,15.85,15.9,0.1,19782
379,2303,2020/4/27 00:00,121440284,1954424767,16.15,16.3,15.9,16.15,0.25,17083
380,2303,2020/4/28 00:00,219150807,3312193487,15.5,15.6,14.75,15,-1.15,41197
381,2303,2020/4/29 00:00,96798319,1485883726,15.2,15.5,15.2,15.3,0.3,16286
382,2303,2020/4/30 00:00,64768656,1003539346,15.45,15.6,15.35,15.55,0.25,11380
383,2303,2020/5/4 00:00,47975074,732457685,15.1,15.45,15.05,15.35,-0.2,9251
384,2303,2020/5/5 00:00,34096450,524216465,15.5,15.55,15.25,15.25,-0.1,7971
385,2303,2020/5/6 00:00,34763487,532444055,15.25,15.45,15.25,15.3,0.05,8472
386,2303,2020/5/7 00:00,85739112,1290910874,15.45,15.85,15.3,15.6,0.3,11023
387,2303,2020/5/8 00:00,39736136,621347772,15.85,15.85,15.5,15.65,0.05,7566
388,2303,2020/5/11 00:00,42257477,662233437,15.8,15.85,15.6,15.6,-0.05,8859
389,2303,2020/5/12 00:00,40406407,625139245,15.5,15.65,15.35,15.45,-0.15,7034
390,2303,2020/5/13 00:00,30545962,473588136,15.4,15.6,15.35,15.6,0.15,5718
391,2303,2020/5/14 00:00,31677085,488027623,15.45,15.55,15.2,15.35,-0.25,7710
392,2303,2020/5/15 00:00,32116870,492228366,15.45,15.5,15.15,15.4,0.05,5927
393,2303,2020/5/18 00:00,41754666,634472918,15.4,15.4,15.1,15.1,-0.3,7806
394,2303,2020/5/19 00:00,54397126,817971490,15.3,15.3,14.9,14.95,-0.15,19236
395,2303,2020/5/20 00:00,63261595,946138123,15.15,15.15,14.85,14.85,-0.1,17936
396,2303,2020/5/21 00:00,39817856,604208799,15,15.3,14.95,15.3,0.45,7788
397,2303,2020/5/22 00:00,33556829,507056080,15.15,15.2,15.05,15.1,-0.2,7290
398,2303,2020/5/25 00:00,19221772,288281930,15.1,15.1,14.85,15.1,0,4383
399,2303,2020/5/26 00:00,23880256,362916749,15.15,15.25,15.1,15.2,0.1,4205
400,2303,2020/5/27 00:00,24006301,364203489,15.25,15.3,15.1,15.1,-0.1,5679
401,2303,2020/5/28 00:00,45046009,688499995,15.2,15.4,15.15,15.35,0.25,7951
402,2303,2020/5/29 00:00,50362911,774559340,15.3,15.45,15.2,15.45,0.1,8676
403,2303,2020/6/1 00:00,56981896,890011770,15.6,15.8,15.5,15.65,0.2,12629
404,2303,2020/6/2 00:00,46869809,739701866,15.75,15.85,15.7,15.85,0.2,10884
405,2303,2020/6/3 00:00,64858876,1042238956,16,16.2,15.95,16.2,0.35,13963
406,2303,2020/6/4 00:00,94781239,1545520848,16.5,16.6,16.1,16.3,0.1,14985
407,2303,2020/6/5 00:00,49132614,804599981,16.3,16.5,16.2,16.5,0.2,10805
408,2303,2020/6/8 00:00,124631598,2135846816,17.5,17.5,16.85,17.05,0.55,23222
409,2303,2020/6/9 00:00,82141619,1384399139,17.05,17.15,16.55,16.85,-0.2,15876
410,2303,2020/6/10 00:00,94791794,1566376448,16.85,16.85,16.4,16.6,-0.25,16107
411,2303,2020/6/11 00:00,92770897,1493062834,16.45,16.5,15.9,16.05,-0.55,18180
412,2303,2020/6/12 00:00,86040818,1348346273,15.45,15.8,15.4,15.7,-0.35,15784
413,2303,2020/6/15 00:00,81647335,1258503336,15.45,15.5,15.3,15.4,-0.3,17236
414,2303,2020/6/16 00:00,63149426,981185050,15.5,15.7,15.4,15.5,0.1,11482
415,2303,2020/6/17 00:00,74747221,1144475878,15.5,15.55,15.15,15.3,-0.2,16996
416,2303,2020/6/18 00:00,57824627,886851587,15.3,15.45,15.25,15.35,0.05,13750
417,2303,2020/6/19 00:00,57562916,889415109,15.4,15.6,15.4,15.4,0.05,7692
418,2303,2020/6/22 00:00,42863689,666872676,15.45,15.7,15.35,15.7,0.3,7841
419,2303,2020/6/23 00:00,57029420,887142723,15.75,15.75,15.45,15.45,-0.25,11060
420,2303,2020/6/24 00:00,58563616,924095861,15.5,15.95,15.5,15.75,0.3,11881
421,2303,2020/6/29 00:00,40174467,628331901,15.55,15.8,15.5,15.55,-0.2,8251
422,2303,2020/6/30 00:00,44717594,706301410,15.7,15.9,15.65,15.9,0.35,6317
423,2303,2020/7/1 00:00,41759557,672182619,16,16.2,15.95,16.1,0.2,8988
424,2303,2020/7/2 00:00,53354397,863761932,16.2,16.35,16,16.35,0.25,8297
425,2303,2020/7/3 00:00,51767884,851956075,16.45,16.5,16.35,16.45,0.1,10087
426,2303,2020/7/6 00:00,55080070,913673473,16.6,16.7,16.45,16.65,0.2,9309
427,2303,2020/7/7 00:00,80993675,1357831783,16.9,17,16.5,16.6,-0.05,13984
428,2303,2020/7/8 00:00,34987230,583918183,16.6,16.8,16.6,16.65,0.05,5518
429,2303,2020/7/9 00:00,40570369,670919047,16.65,16.75,16.45,16.45,-0.2,6092
430,2303,2020/7/10 00:00,41687415,688304702,16.5,16.65,16.4,16.45,0,5782
431,2303,2020/7/13 00:00,106711949,1805028533,16.7,17.05,16.65,17.05,0.6,15493
432,2303,2020/7/14 00:00,91424312,1545726739,17.1,17.1,16.7,16.8,-0.25,11482
433,2303,2020/7/15 00:00,98486316,1605787622,16.45,16.5,16,16,X0.00,12349
434,2303,2020/7/16 00:00,139039785,2299374230,16.25,16.8,16.25,16.6,0.6,19321
435,2303,2020/7/17 00:00,70857217,1163076672,16.75,16.8,16.15,16.4,-0.2,12906
436,2303,2020/7/20 00:00,106825263,1760383002,16.55,16.75,16.3,16.55,0.15,19246
437,2303,2020/7/21 00:00,210085722,3605572985,16.75,17.5,16.7,17.15,0.6,36991
438,2303,2020/7/22 00:00,116464421,2017195513,17.25,17.5,17.05,17.5,0.35,19865
439,2303,2020/7/23 00:00,401688025,7655925727,18.5,19.25,18.35,19.25,1.75,54712
440,2303,2020/7/24 00:00,546884955,10915545016,19.8,20.3,19.5,19.75,0.5,97742
441,2303,2020/7/27 00:00,490842075,10394823494,20.5,21.7,20.05,21.7,1.95,91749
442,2303,2020/7/28 00:00,599722773,13769747431,23.85,23.85,21.8,22.25,0.55,114549
443,2303,2020/7/29 00:00,308114701,6769626869,22.2,22.65,21.35,22.4,0.15,69025
444,2303,2020/7/30 00:00,249008246,5531883743,22.6,22.75,21.75,22.2,-0.2,51723
445,2303,2020/7/31 00:00,137076620,3047309982,21.9,22.5,21.7,22.35,0.15,27602
446,2303,2020/8/3 00:00,366890778,8644933478,22.5,24.4,22.4,23.8,1.45,79802
447,2303,2020/8/4 00:00,317880374,7884882133,25.2,25.8,24.3,24.55,0.75,81728
448,2303,2020/8/5 00:00,274027185,6818235492,24.45,25.6,24,24.9,0.35,67320
449,2303,2020/8/6 00:00,369199737,9673673583,25.5,26.85,25.3,26.6,1.7,91897
450,2303,2020/8/7 00:00,334380253,8738031328,27,27.4,25.45,25.6,-1,88758
451,2303,2020/8/10 00:00,187635317,4798096469,25.25,26.2,24.95,25.3,-0.3,43211
452,2303,2020/8/11 00:00,144853117,3680120720,25.5,25.9,25,25,-0.3,36316
453,2303,2020/8/12 00:00,207439232,5000394023,24.75,24.8,23.85,23.95,-1.05,51243
454,2303,2020/8/13 00:00,153054743,3678002185,24.45,24.7,23.6,23.75,-0.2,34865
455,2303,2020/8/14 00:00,120344792,2816094882,23.3,23.75,23.1,23.55,-0.2,30927
456,2303,2020/8/17 00:00,139404132,3367489212,23.7,24.5,23.65,24.15,0.6,30022
457,2303,2020/8/18 00:00,139974521,3389475864,24.4,24.6,23.8,24.1,-0.05,33165
458,2303,2020/8/19 00:00,114113905,2711532759,24.45,24.45,23.3,23.4,-0.7,29914
459,2303,2020/8/20 00:00,202244929,4474852114,22.8,23.1,21.25,21.8,-1.6,46047
460,2303,2020/8/21 00:00,159091172,3510550694,22.45,22.75,21.7,21.8,0,45775
461,2303,2020/8/24 00:00,120357007,2696567575,21.95,22.7,21.9,22.6,0.8,26734
462,2303,2020/8/25 00:00,102738857,2287098516,22.75,22.8,22,22.15,-0.45,24600
463,2303,2020/8/26 00:00,73886072,1631117715,22,22.35,21.65,22.35,0.2,16899
464,2303,2020/8/27 00:00,84525878,1869723650,22.5,22.65,21.85,21.95,-0.4,18633
465,2303,2020/8/28 00:00,69220042,1512997300,21.8,22.2,21.6,21.9,-0.05,17086
466,2303,2020/8/31 00:00,126184719,2711617454,22.1,22.15,21.2,21.2,-0.7,18698
467,2303,2020/9/1 00:00,81661352,1765045252,21.35,21.95,21.1,21.9,0.7,18061
468,2303,2020/9/2 00:00,57874308,1256613249,22.05,22.1,21.5,21.7,-0.2,16884
469,2303,2020/9/3 00:00,87870341,1915327163,22,22.15,21.55,21.55,-0.15,24099
470,2303,2020/9/4 00:00,73445360,1556159313,20.9,21.45,20.8,21.45,-0.1,17000
471,2303,2020/9/7 00:00,97935968,2295968834,23.15,23.55,23.1,23.55,2.1,17293
472,2303,2020/9/8 00:00,316528524,7429631436,24.4,24.6,22.7,22.7,-0.85,60909
473,2303,2020/9/9 00:00,206963405,4824411415,22.6,23.95,22.3,23.7,1,51349
474,2303,2020/9/10 00:00,143782472,3416743169,24.05,24.15,23.3,23.35,-0.35,33404
475,2303,2020/9/11 00:00,78463966,1812378518,23.4,23.5,22.8,23,-0.35,20340
476,2303,2020/9/14 00:00,142653704,3395418023,23.5,24.1,23.5,23.9,0.9,34272
477,2303,2020/9/15 00:00,379771700,9499898562,24.2,25.8,24.2,25.3,1.4,89782
478,2303,2020/9/16 00:00,306889814,8031807945,26.8,27.2,25.55,25.7,0.4,74067
479,2303,2020/9/17 00:00,137350124,3522203851,25.3,26,25.15,25.75,0.05,33872
480,2303,2020/9/18 00:00,136993058,3565115372,26,26.4,25.8,25.8,0.05,32735
481,2303,2020/9/21 00:00,121025077,3084800596,25.95,26.1,25.1,25.15,-0.65,26629
482,2303,2020/9/22 00:00,122720357,3072169821,25.05,25.5,24.5,25.1,-0.05,29985
483,2303,2020/9/23 00:00,195111094,5027738844,25.9,26.1,25.3,26,0.9,43694
484,2303,2020/9/24 00:00,283777370,7383523410,25.65,26.5,25.5,25.95,-0.05,62564
485,2303,2020/9/25 00:00,209996417,5293332675,26.25,26.3,24.2,25,-0.95,48161
486,2303,2020/9/28 00:00,407009836,11046056443,26.6,27.5,26.1,27.5,2.5,71951
487,2303,2020/9/29 00:00,547952402,15519634563,28.4,29.3,27.5,27.5,0,121613
488,2303,2020/9/30 00:00,426461468,11996817253,27.5,28.85,26.95,28.55,1.05,93622
489,2303,2020/10/5 00:00,313485862,9050029778,29.1,29.8,28.45,28.7,0.15,70909
490,2303,2020/10/6 00:00,226868129,6510685430,29.2,29.3,28.3,28.35,-0.35,48202
491,2303,2020/10/7 00:00,317850848,9235480687,28.15,29.6,28.15,29.5,1.15,73641
492,2303,2020/10/8 00:00,644955830,20090119714,30.2,32.45,29.9,32.2,2.7,151463
493,2303,2020/10/12 00:00,351806211,11288461152,32.45,32.75,31.45,32.05,-0.15,93220
494,2303,2020/10/13 00:00,214865396,6756182479,31.7,31.9,30.95,31.55,-0.5,55353
495,2303,2020/10/14 00:00,270942805,8687409525,31.55,32.65,31.25,32.2,0.65,63281
496,2303,2020/10/15 00:00,230756953,7392963801,31.8,32.8,31.55,31.55,-0.65,56943
497,2303,2020/10/16 00:00,225685120,7006221354,31.4,31.75,30.6,30.65,-0.9,55225
498,2303,2020/10/19 00:00,136764453,4262587943,30.75,31.6,30.75,31,0.35,37552
499,2303,2020/10/20 00:00,104787052,3248798812,30.9,31.3,30.65,31.2,0.2,25713
500,2303,2020/10/21 00:00,352041400,11253480520,31.7,32.65,31.35,31.35,0.15,80879
501,2303,2020/10/22 00:00,426117375,13748986375,31.9,33,31.65,33,1.65,95808
502,2303,2020/10/23 00:00,406287172,13431332687,33.8,34,32.4,32.75,-0.25,90493
503,2303,2020/10/26 00:00,186142038,6150098072,32.85,33.5,32.6,33,0.25,42928
504,2303,2020/10/27 00:00,187707806,6194749628,32.7,33.65,32.45,33.5,0.5,41973
505,2303,2020/10/28 00:00,180026641,5949871228,33.5,33.5,32.65,32.65,-0.85,45354
506,2303,2020/10/29 00:00,282958820,9259319636,31.8,33.2,31.75,32.95,0.3,59527
507,2303,2020/10/30 00:00,484911332,15288732293,32,32.4,30.7,30.7,-2.25,120618
508,2303,2020/11/2 00:00,297145385,8912922078,30.6,30.9,29.4,29.65,-1.05,69101
509,2303,2020/11/3 00:00,161571778,4855938006,30.2,30.5,29.8,29.8,0.15,40445
510,2303,2020/11/4 00:00,314878507,9785237903,30.2,31.95,29.95,31.65,1.85,78195
511,2303,2020/11/5 00:00,212277925,6483191054,30.65,30.8,30.2,30.55,-1.1,56665
512,2303,2020/11/6 00:00,149150341,4558138750,30.8,31.2,30.1,30.5,-0.05,36865
513,2303,2020/11/9 00:00,196866648,6209349058,31.2,31.9,31.2,31.8,1.3,52187
514,2303,2020/11/10 00:00,164755712,5181802904,32,32.2,30.85,31,-0.8,41431
515,2303,2020/11/11 00:00,90328030,2811686951,30.8,31.45,30.75,31,0,24311
516,2303,2020/11/12 00:00,115770499,3638533280,31.35,31.9,31.05,31.1,0.1,26593
517,2303,2020/11/13 00:00,90119070,2804416723,31.15,31.45,30.9,31.3,0.2,20067
518,2303,2020/11/16 00:00,183825052,5888455422,31.8,32.25,31.75,32.2,0.9,44347
519,2303,2020/11/17 00:00,162049333,5265426180,32.8,33,32.1,32.15,-0.05,40429
520,2303,2020/11/18 00:00,81751728,2639446865,32.2,32.45,32.05,32.35,0.2,20673
521,2303,2020/11/19 00:00,77992789,2507380981,32.35,32.4,31.9,32.1,-0.25,20143
522,2303,2020/11/20 00:00,222076249,7296024325,32.15,33.2,32.1,33.05,0.95,50632
523,2303,2020/11/23 00:00,210208470,7535078825,34.85,36.35,34.8,36.35,3.3,42601
524,2303,2020/11/24 00:00,589153819,22775769056,38.2,39.7,38,38.15,1.8,156668
525,2303,2020/11/25 00:00,267141334,10311557954,38.45,39.1,38.15,38.45,0.3,67729
526,2303,2020/11/26 00:00,261086945,10080286919,38.45,39.5,37.5,39.5,1.05,76975
527,2303,2020/11/27 00:00,190902762,7519343723,39.55,39.8,38.9,39.15,-0.35,53018
528,2303,2020/11/30 00:00,420090180,17274141558,40.45,42.8,39.95,40.5,1.35,110178
529,2303,2020/12/1 00:00,191981046,7927757756,41.5,41.9,40.7,41.55,1.05,55576
530,2303,2020/12/2 00:00,171486768,7137948735,41.9,42.15,41.1,41.45,-0.1,50564
531,2303,2020/12/3 00:00,420713748,18224728509,41.95,44.95,41.7,43.3,1.85,121335
532,2303,2020/12/4 00:00,493268117,22769336172,45.3,47.6,44.6,47.6,4.3,146982
533,2303,2020/12/7 00:00,534982498,26647185957,49.8,51.6,48.45,50,2.4,172759
534,2303,2020/12/8 00:00,382624994,19173324131,49.3,51.7,48.55,50.9,0.9,129652
535,2303,2020/12/9 00:00,321064214,15950783936,49.1,50.2,49.1,49.9,-1,105914
536,2303,2020/12/10 00:00,460980326,22003933802,48.6,48.9,46.7,47.3,-2.6,162363
537,2303,2020/12/11 00:00,390831102,18150209771,47.45,48.35,45.2,46.1,-1.2,120021
538,2303,2020/12/14 00:00,233249964,10680175679,46.1,46.85,44.6,46.15,0.05,74436
539,2303,2020/12/15 00:00,275779367,12393354215,46.1,46.55,44,44,-2.15,82136
540,2303,2020/12/16 00:00,250325714,11337659046,44.6,46.1,44.6,44.9,0.9,78525
541,2303,2020/12/17 00:00,189154904,8634708114,45.35,46.4,44.9,46.05,1.15,57672
542,2303,2020/12/18 00:00,230929009,10750463159,47,47.4,45.8,45.85,-0.2,64945
543,2303,2020/12/21 00:00,251791574,11764014141,46,47.75,45,47.45,1.6,78294
544,2303,2020/12/22 00:00,222355573,10471373827,47.2,48.25,45.5,45.7,-1.75,76054
545,2303,2020/12/23 00:00,135323912,6267882505,46.45,46.85,45.7,46.1,0.4,41078
546,2303,2020/12/24 00:00,97966440,4575058747,46.9,47.05,46.3,46.55,0.45,29924
547,2303,2020/12/25 00:00,97512133,4581552392,47.1,47.45,46.55,46.75,0.2,32665
548,2303,2020/12/28 00:00,221527717,10616889944,47.1,48.85,47,48.6,1.85,74179
549,2303,2020/12/29 00:00,251092444,12062745076,49.2,49.45,47.2,47.4,-1.2,84169
550,2303,2020/12/30 00:00,153219574,7337754227,47.45,48.35,47.1,48.3,0.9,50838
551,2303,2020/12/31 00:00,302544317,14298849868,48.8,48.85,45.9,47.15,-1.15,93967
552,2303,2021/1/4 00:00,404287511,18275865330,46.15,46.5,44,45.55,-1.6,141658
553,2303,2021/1/5 00:00,203151626,9201292538,44.9,46.35,44.55,46.35,0.8,68714
554,2303,2021/1/6 00:00,302206740,14254097781,47.55,47.75,45.9,46.95,0.6,103484
555,2303,2021/1/7 00:00,166045819,7740378209,47.35,47.6,46,46.2,-0.75,52112
556,2303,2021/1/8 00:00,338482001,16095382370,46.7,48.35,46.3,47.85,1.65,99945
557,2303,2021/1/11 00:00,443638194,21795207081,48.2,50.1,47.55,50,2.15,138063
558,2303,2021/1/12 00:00,491919725,24570843112,50.5,51.9,48.4,48.45,-1.55,154553
559,2303,2021/1/13 00:00,266941347,13323825315,49.45,50.3,49.1,50,1.55,77843
560,2303,2021/1/14 00:00,199727784,10003386531,49.8,50.9,49.5,49.9,-0.1,63846
561,2303,2021/1/15 00:00,331036918,16586403287,51.6,51.8,48.75,48.75,-1.15,99564
562,2303,2021/1/18 00:00,190786703,9234420950,48.3,49.85,46.5,49.65,0.9,61688
563,2303,2021/1/19 00:00,550193363,28630856523,50.6,53.9,50,53,3.35,171509
564,2303,2021/1/20 00:00,519997814,27748767076,54,54.9,51.6,52.1,-0.9,175457
565,2303,2021/1/21 00:00,348707985,18705525225,52.8,54.7,52.2,54,1.9,112643
566,2303,2021/1/22 00:00,423774771,23673553672,54,57.2,53.6,56.5,2.5,143465
567,2303,2021/1/25 00:00,318727755,18249923902,57.6,58.6,56,57.2,0.7,108698
568,2303,2021/1/26 00:00,323042265,17964503480,57.1,57.6,53.9,54.8,-2.4,125737
569,2303,2021/1/27 00:00,231131296,12725243723,55,56.2,54.2,54.8,0,83270
570,2303,2021/1/28 00:00,452064256,23363179223,51.2,53.3,50.2,51.2,-3.6,160733
571,2303,2021/1/29 00:00,272439447,14011797389,52.3,52.6,50,50,-1.2,94782
572,2303,2021/2/1 00:00,242326135,12161551657,49.7,51.6,48.85,50.8,0.8,85577
573,2303,2021/2/2 00:00,241455230,12636549259,51.7,53,51.3,52.6,1.8,78589
574,2303,2021/2/3 00:00,176459826,9223429679,53,53.6,51.6,52,-0.6,60142
575,2303,2021/2/4 00:00,95373456,4940122422,51.6,52.4,51.2,51.9,-0.1,34724
576,2303,2021/2/5 00:00,145274677,7636222764,52.5,53,52.1,52.9,1,45608
577,2303,2021/2/17 00:00,355339256,20326824814,57.6,58,56.1,57.6,4.7,120768
578,2303,2021/2/18 00:00,288059576,16703365565,57.6,59.4,56.7,58.2,0.6,102334
579,2303,2021/2/19 00:00,191246156,11012376908,57.6,58.4,56.9,57.2,-1,62688
580,2303,2021/2/22 00:00,182775583,10487159803,58,58.3,56.8,56.8,-0.4,64091
581,2303,2021/2/23 00:00,206602334,11443526912,55.1,56.2,54.7,55.8,-1,79122
582,2303,2021/2/24 00:00,180656679,10020878080,55.4,56.7,54.6,54.7,-1.1,73591
583,2303,2021/2/25 00:00,112476809,6286999747,56.3,56.5,55.5,55.7,1,42356
584,2303,2021/2/26 00:00,176299400,9612592906,54.3,55.2,54.2,54.2,-1.5,67929
585,2303,2021/3/2 00:00,163944936,8886052113,55.3,55.6,52.7,52.7,-1.5,66557
586,2303,2021/3/3 00:00,285125555,14695725693,52,52.7,50.6,51.9,-0.8,108544
587,2303,2021/3/4 00:00,384755859,19161684715,50.2,50.8,49,49.05,-2.85,165635
588,2303,2021/3/5 00:00,349619577,16539986973,46.8,48.2,46.35,47.05,-2,129272
